4.799999999999999822e-01 1.716953173333333660e-05 0.000000000000000000e+00
4.899999999999999911e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.000000000000000000e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.100000000000000089e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.200000000000000178e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.300000000000000266e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.400000000000000355e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.500000000000000444e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.600000000000000533e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.700000000000000622e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.799999999999999600e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.899999999999999689e-01 1.716953173333333660e-05 0.000000000000000000e+00
5.999999999999999778e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.099999999999999867e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.199999999999999956e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.300000000000000044e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.400000000000000133e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.500000000000000222e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.600000000000000311e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.700000000000000400e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.800000000000000488e-01 1.716953173333333660e-05 0.000000000000000000e+00
6.900000000000000577e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.000000000000000666e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.099999999999999645e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.199999999999999734e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.299999999999999822e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.399999999999999911e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.500000000000000000e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.600000000000000089e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.700000000000000178e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.800000000000000266e-01 1.716953173333333660e-05 0.000000000000000000e+00
7.900000000000000355e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.000000000000000444e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.100000000000000533e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.200000000000000622e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.300000000000000711e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.399999999999999689e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.499999999999999778e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.599999999999999867e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.699999999999999956e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.800000000000000044e-01 1.716953173333333660e-05 0.000000000000000000e+00
8.900000000000000133e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.000000000000000222e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.100000000000000311e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.200000000000000400e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.300000000000000488e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.400000000000000577e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.500000000000000666e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.599999999999999645e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.699999999999999734e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.799999999999999822e-01 1.716953173333333660e-05 0.000000000000000000e+00
9.899999999999999911e-01 1.716953173333333660e-05 0.000000000000000000e+00
